order_id,customer_id,order_date,order_status,sales_channel,currency,customer_segment,order_expected_amount,total_cash_collected_amount,total_refund_amount,net_collected_amount,points_used,payment_event_count,installment_event_count,latest_payment_status,has_customer,has_any_payment,has_successful_payment,has_pending_payment,has_refund,is_fully_paid,is_partially_paid,is_overpaid,is_valid_revenue
500356,10039,2026-04-23,paid,store,CHF,B2B,1327.8319999999999,1327.83,0.0,1327.83,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500357,10108,2026-04-07,paid,store,CHF,B2B,1747.966,1747.97,0.0,1747.97,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500358,10111,2026-04-06,paid,store,CHF,B2C,5460.013,5460.01,0.0,5460.01,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500359,10025,2026-03-13,paid,online,CHF,B2C,2088.74,2088.74,0.0,2088.74,0.0,2.0,2.0,success,True,True,True,False,False,True,False,False,True
500360,10128,2026-01-19,paid,store,CHF,B2B,103.24000000000001,103.24,0.0,103.24,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500361,10229,2026-03-04,pending,store,CHF,B2B,3177.66,3177.66,0.0,3177.66,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,False
500362,999004,2026-02-07,paid,online,CHF,,2757.27,2757.27,0.0,2757.27,0.0,1.0,0.0,success,False,True,True,False,False,True,False,False,True
500363,10136,2026-03-08,pending,store,CHF,B2C,759.259,759.26,0.0,759.26,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500364,10106,2026-02-28,pending,store,CHF,B2C,5366.425,5366.43,0.0,5366.43,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500365,10186,2026-03-10,paid,store,CHF,B2C,4077.016,4077.02,0.0,4077.02,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500366,10144,2026-01-13,paid,online,CHF,B2C,742.22,0.0,0.0,0.0,100.0,1.0,0.0,success,True,True,True,False,False,False,False,False,False
500367,10072,2026-02-16,paid,store,CHF,B2C,1956.4244999999999,925.79,0.0,925.79,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500368,10129,2026-04-20,paid,online,CHF,B2C,2778.7195,2778.72,0.0,2778.72,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500369,10108,2026-03-02,paid,store,CHF,B2B,3677.483,3677.48,0.0,3677.48,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500370,10005,,paid,online,CHF,B2C,2512.31,2512.31,0.0,2512.31,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,True
500371,10003,2026-04-29,paid,store,CHF,B2B,1529.119,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500372,10193,2026-03-21,paid,online,CHF,VIP,1287.396,1287.4,0.0,1287.4,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500373,10132,2026-04-24,paid,online,CHF,B2C,1241.663,1241.66,0.0,1241.66,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500374,10104,2026-04-06,paid,online,CHF,B2C,975.756,975.76,0.0,975.76,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500375,10227,2026-01-22,paid,store,CHF,VIP,900.936,900.94,0.0,900.94,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,True
500376,10224,2026-04-03,cancelled,store,CHF,B2C,1465.524,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500377,10064,2026-03-27,paid,store,CHF,B2C,1734.6815,1734.68,0.0,1734.68,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500378,10106,2026-02-12,paid,store,CHF,B2C,5973.392,5973.39,0.0,5973.39,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500379,10098,2026-03-08,paid,store,CHF,B2C,6125.9865,6125.99,0.0,6125.99,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,True
500380,10235,2026-02-23,paid,online,CHF,B2C,381.64000000000004,381.64,0.0,381.64,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500381,10217,2026-01-10,paid,store,CHF,B2C,5074.266,5074.27,0.0,5074.27,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500382,10010,2026-02-11,paid,store,CHF,B2B,1559.7555000000002,629.89,0.0,629.89,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500383,10149,2026-03-05,paid,online,CHF,B2C,3476.656,3476.66,0.0,3476.66,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500384,10128,2026-01-21,paid,online,CHF,B2B,834.9314999999999,834.93,0.0,834.93,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500385,10046,2026-03-21,paid,store,CHF,B2C,302.12,302.12,0.0,302.12,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500386,10231,2026-03-17,paid,online,CHF,B2B,515.9415,515.94,0.0,515.94,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500387,10219,2026-03-07,paid,store,CHF,B2C,1655.682,1655.68,0.0,1655.68,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500388,10155,2026-02-10,cancelled,online,CHF,VIP,1897.5890000000002,1897.59,0.0,1897.59,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500389,10066,2026-01-24,pending,online,CHF,B2C,1874.266,1874.27,0.0,1874.27,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500390,10169,2026-02-04,paid,online,CHF,B2C,1839.9319999999998,1839.93,1839.93,0.0,0.0,2.0,0.0,refunded,True,True,True,False,True,False,False,False,False
500391,10112,2026-02-25,cancelled,online,CHF,B2C,721.825,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500392,10013,2026-01-30,paid,store,CHF,B2B,182.32999999999998,182.33,0.0,182.33,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500393,10137,2026-02-26,paid,store,CHF,B2C,2038.098,2038.1,0.0,2038.1,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500394,10244,2026-04-04,paid,online,CHF,B2C,1950.0015,1950.0,0.0,1950.0,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500395,10164,2026-02-16,paid,store,CHF,B2C,7681.183,7681.18,768.12,6913.06,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500396,10086,2026-02-04,paid,mobile_app,CHF,B2C,2493.48,2493.48,249.35,2244.13,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500397,10234,2026-01-19,paid,store,CHF,B2C,4698.8215,4698.82,0.0,4698.82,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500398,10090,2026-04-24,paid,store,CHF,B2C,3643.137,3643.14,0.0,3643.14,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500399,10058,2026-01-08,pending,store,CHF,B2C,3481.1525,3481.15,0.0,3481.15,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500400,10054,2026-01-26,pending,store,CHF,B2B,1166.079,1166.08,0.0,1166.08,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500401,10012,2026-04-23,cancelled,online,CHF,VIP,2201.15,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500402,10209,2026-04-14,cancelled,online,CHF,B2C,4841.206,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500403,10206,2026-03-12,paid,online,CHF,B2C,1319.723,1319.72,0.0,1319.72,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500404,10014,2026-01-30,paid,online,CHF,B2C,5685.07,5685.07,0.0,5685.07,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500405,10121,2026-01-07,paid,mobile_app,CHF,B2B,3061.207,3061.21,0.0,3061.21,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500406,10162,2026-03-08,paid,online,CHF,B2C,2349.5,2349.5,0.0,2349.5,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500407,10181,2026-03-06,paid,store,CHF,B2C,3248.327,3248.33,0.0,3248.33,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500408,10121,2026-02-05,refunded,online,CHF,B2B,2976.8779999999997,1588.95,0.0,1588.95,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,False
500409,10020,2026-01-25,paid,store,CHF,B2C,1345.517,1345.52,0.0,1345.52,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500410,10075,2026-02-06,paid,store,CHF,B2B,3664.2185,3664.22,0.0,3664.22,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500411,10144,2026-01-01,paid,online,CHF,B2C,2874.7000000000003,1379.25,0.0,1379.25,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500412,10243,2026-01-15,paid,store,CHF,VIP,2476.485,2476.49,0.0,2476.49,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500413,10223,2026-02-06,cancelled,store,CHF,B2C,3162.839,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500414,10247,2026-01-13,paid,store,CHF,B2C,642.486,642.49,0.0,642.49,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500415,10070,2026-04-14,paid,store,CHF,VIP,3706.1164999999996,3706.12,0.0,3706.12,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500416,10056,2026-01-08,pending,mobile_app,CHF,VIP,357.06,357.06,0.0,357.06,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,False
500417,10211,2026-01-05,paid,store,CHF,B2C,3609.3309999999997,3609.33,0.0,3609.33,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500418,10101,2026-03-01,paid,store,CHF,B2C,6693.43,6693.43,0.0,6693.43,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500419,10186,2026-03-14,paid,store,CHF,B2C,3330.3145,3330.31,0.0,3330.31,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500420,10132,2026-01-01,pending,store,CHF,B2C,2670.8650000000002,2670.87,0.0,2670.87,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500421,10111,2026-02-05,paid,mobile_app,CHF,B2C,3549.0599999999995,3549.06,0.0,3549.06,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500422,10125,2026-02-04,cancelled,store,CHF,B2C,3646.684,3646.68,0.0,3646.68,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500423,10132,2026-03-07,pending,online,CHF,B2C,6035.9935,6035.99,0.0,6035.99,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500424,10020,2026-03-04,paid,online,CHF,B2C,1942.8,1942.8,0.0,1942.8,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500425,10138,2026-04-14,refunded,mobile_app,CHF,B2B,1534.132,1534.13,0.0,1534.13,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500426,10024,2026-01-23,cancelled,online,CHF,B2C,1285.52,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500427,10246,2026-01-09,cancelled,online,CHF,VIP,1930.263,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500428,10227,2026-02-03,cancelled,store,CHF,VIP,1350.06,1350.06,0.0,1350.06,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,False
500429,10154,2026-02-15,paid,store,CHF,B2C,2211.8235,2211.82,0.0,2211.82,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500430,10037,2026-03-19,paid,store,CHF,B2C,2368.4335,2368.43,0.0,2368.43,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500431,10230,2026-01-04,paid,mobile_app,CHF,B2C,824.3789999999999,824.38,0.0,824.38,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500432,10213,2026-01-30,paid,store,CHF,B2C,291.669,291.67,0.0,291.67,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500433,10054,2026-04-05,paid,store,CHF,B2B,5280.049,5280.05,0.0,5280.05,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500434,10232,2026-04-12,pending,store,CHF,B2C,3125.17,3125.17,0.0,3125.17,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,False
500435,10103,2026-03-16,pending,store,CHF,B2C,1081.3,1081.3,0.0,1081.3,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,False
500436,10149,,paid,store,CHF,B2C,3054.42,3054.42,0.0,3054.42,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,True
500437,10202,2026-03-13,pending,mobile_app,CHF,B2C,3435.4905,3435.49,0.0,3435.49,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,False
500438,10038,2026-01-03,cancelled,store,CHF,B2C,2746.185,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500439,10174,2026-01-14,paid,online,CHF,B2C,4302.599,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500440,10004,2026-03-01,paid,online,CHF,B2C,2487.61,2487.61,0.0,2487.61,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500441,10188,2026-03-18,paid,store,CHF,B2C,4117.22,4117.22,0.0,4117.22,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500442,10057,2026-02-14,cancelled,store,CHF,B2C,1710.3944999999999,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500443,10173,2026-04-06,paid,store,CHF,B2C,4176.904,4176.9,0.0,4176.9,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500444,10020,2026-02-03,paid,store,CHF,B2C,1499.4765,695.42,0.0,695.42,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500445,10017,2026-02-14,paid,online,CHF,B2C,1589.451,1589.45,0.0,1589.45,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500446,10119,2026-03-02,cancelled,store,CHF,B2B,748.2905,748.29,0.0,748.29,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500447,10071,2026-03-24,pending,store,CHF,B2B,1051.0194999999999,1051.02,0.0,1051.02,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500448,10004,2026-04-12,paid,online,CHF,B2C,1445.8185,1445.82,144.58,1301.24,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500449,10221,2026-01-16,refunded,mobile_app,CHF,B2C,633.8185,633.82,0.0,633.82,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500450,10014,2026-03-07,pending,online,CHF,B2C,6607.5485,6607.55,0.0,6607.55,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500451,10003,2026-02-09,pending,online,CHF,B2B,4555.487,4555.49,4555.49,0.0,0.0,2.0,0.0,refunded,True,True,True,False,True,False,False,False,False
500452,10216,2026-01-17,pending,online,CHF,B2C,1485.1539999999998,1485.15,0.0,1485.15,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,False
500453,10229,2026-04-29,pending,store,CHF,B2B,273.98400000000004,0.0,0.0,0.0,20.0,1.0,0.0,success,True,True,True,False,False,False,False,False,False
500454,999001,2026-02-03,paid,online,CHF,,2702.4,2702.3999999999996,0.0,2702.3999999999996,0.0,2.0,2.0,success,False,True,True,False,False,False,True,False,True
500455,10186,2026-04-16,paid,store,CHF,B2C,2692.06,2692.06,0.0,2692.06,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,True
500456,10055,2026-01-16,paid,online,CHF,B2C,4785.8095,4785.81,0.0,4785.81,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500457,10244,2026-04-12,paid,online,CHF,B2C,2765.077,2765.08,0.0,2765.08,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500458,10132,2026-03-01,paid,store,CHF,B2C,4426.0485,4426.05,0.0,4426.05,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500459,10120,2026-03-07,paid,online,CHF,B2C,5643.158,5643.16,0.0,5643.16,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500460,10024,2026-03-07,refunded,mobile_app,CHF,B2C,594.7,594.7,0.0,594.7,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,False
500461,10162,2026-03-31,pending,store,CHF,B2C,131.688,131.69,0.0,131.69,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500462,10158,2026-01-13,pending,online,CHF,B2B,2709.677,2709.6800000000003,0.0,2709.6800000000003,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,False
500463,10082,2026-02-25,paid,store,CHF,B2C,4028.126,4028.13,0.0,4028.13,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500464,10147,2026-04-21,paid,online,CHF,B2C,4124.455,4124.45,0.0,4124.45,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500465,10159,2026-01-31,paid,online,CHF,B2C,3695.985,3695.99,0.0,3695.99,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500466,10188,2026-02-03,paid,online,CHF,B2C,1676.646,1676.65,0.0,1676.65,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,True
500467,10060,2026-02-08,paid,mobile_app,CHF,B2C,3063.7225,3063.72,0.0,3063.72,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500468,10147,2026-03-08,paid,mobile_app,CHF,B2C,160.2935,160.29,0.0,160.29,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500469,10049,2026-01-08,pending,online,CHF,B2C,5009.351000000001,5009.35,0.0,5009.35,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500471,10110,2026-03-19,paid,mobile_app,CHF,B2C,1884.0855,1884.09,0.0,1884.09,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500472,10211,2026-04-30,paid,store,CHF,B2C,3962.6279999999997,3962.63,0.0,3962.63,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500473,10150,2026-02-24,paid,mobile_app,CHF,B2C,962.68,962.68,962.68,0.0,0.0,2.0,0.0,refunded,True,True,True,False,True,False,False,False,False
500474,10152,2026-01-27,paid,store,CHF,B2C,3001.978,3001.98,3001.98,0.0,0.0,2.0,0.0,refunded,True,True,True,False,True,False,False,False,False
500475,10109,2026-04-28,pending,store,CHF,B2C,4679.584000000001,4679.58,0.0,4679.58,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,False
500476,10076,2026-04-03,paid,online,CHF,B2B,2252.014,2252.01,0.0,2252.01,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500477,10030,2026-04-13,paid,store,CHF,B2C,5154.0845,5154.08,0.0,5154.08,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500478,10058,2026-02-22,paid,store,CHF,B2C,193.392,193.39,0.0,193.39,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500479,10230,2026-02-08,paid,store,CHF,B2C,5662.7029999999995,5662.7,0.0,5662.7,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500480,10117,2026-03-06,paid,store,CHF,B2B,152.2775,152.28,0.0,152.28,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500481,10159,2026-01-17,cancelled,store,CHF,B2C,628.78,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500482,10100,2026-04-15,paid,store,CHF,B2C,1925.228,1234.79,0.0,1234.79,0.0,2.0,2.0,pending,True,True,True,True,False,False,True,False,True
500483,10192,2026-01-30,paid,store,CHF,B2B,1618.6999999999998,1618.7,0.0,1618.7,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500484,10019,2026-02-22,paid,store,CHF,B2C,242.3,242.3,0.0,242.3,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,True
500485,10176,2026-01-13,paid,online,CHF,B2C,409.5,409.5,0.0,409.5,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500486,10173,2026-01-21,pending,store,CHF,B2C,4894.5595,4894.56,489.46,4405.1,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,False
500487,10228,2026-01-19,paid,mobile_app,CHF,B2C,2467.0060000000003,2467.01,1233.51,1233.5000000000002,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,True
500488,10094,2026-02-22,paid,mobile_app,CHF,B2C,880.4205000000002,880.42,0.0,880.42,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500489,10183,2026-01-19,paid,store,CHF,VIP,7246.4415,7246.4400000000005,0.0,7246.4400000000005,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500490,10113,2026-02-26,paid,online,CHF,VIP,1493.1019999999999,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500491,10183,2026-01-25,paid,online,CHF,VIP,4618.6875,4618.69,0.0,4618.69,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500492,10225,2026-03-27,paid,mobile_app,CHF,B2C,3004.074,3004.0699999999997,0.0,3004.0699999999997,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500493,10146,2026-01-31,paid,online,CHF,B2C,2211.9100000000003,2211.91,0.0,2211.91,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500494,10063,2026-03-22,pending,store,CHF,B2B,2283.6615,2283.66,0.0,2283.66,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,False
500495,10116,2026-02-24,paid,online,CHF,B2B,4631.302,4631.3,0.0,4631.3,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500496,10113,2026-01-23,pending,online,CHF,VIP,1036.1415,1036.14,0.0,1036.14,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500497,10220,2026-02-01,paid,online,CHF,B2B,1461.2849999999999,1461.2800000000002,0.0,1461.2800000000002,0.0,2.0,2.0,success,True,True,True,False,False,False,True,False,True
500498,10047,2026-03-03,refunded,store,CHF,B2C,4521.372,4521.37,0.0,4521.37,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500499,10203,2026-03-15,pending,mobile_app,CHF,B2C,2373.4339999999997,2373.43,0.0,2373.43,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500500,10057,2026-01-10,paid,mobile_app,CHF,B2C,4479.349,4479.35,0.0,4479.35,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500501,10118,2026-04-10,pending,store,CHF,B2C,132.507,112.51,0.0,112.51,20.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500502,10045,2026-03-13,paid,store,CHF,B2C,4474.0025000000005,4474.0,0.0,4474.0,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500503,10161,2026-02-23,pending,store,CHF,B2C,2293.3755,2293.38,0.0,2293.38,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500504,10145,2026-02-21,paid,online,CHF,B2C,733.2669999999999,733.27,0.0,733.27,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500505,10198,2026-01-20,paid,online,CHF,B2B,5400.829,5400.83,0.0,5400.83,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500506,10004,2026-02-01,paid,online,CHF,B2C,2404.9599999999996,2404.96,0.0,2404.96,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500507,10148,2026-04-24,refunded,store,CHF,B2C,4940.96,4940.96,0.0,4940.96,0.0,2.0,0.0,success,True,True,True,False,False,True,False,False,False
500508,10240,2026-01-14,paid,online,CHF,B2C,1578.048,1578.05,0.0,1578.05,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,True
500509,10047,2026-02-19,paid,store,CHF,B2C,970.978,970.98,0.0,970.98,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500510,10219,2026-01-28,cancelled,online,CHF,B2C,2744.9715,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False
500511,10143,2026-04-20,pending,online,CHF,B2C,2909.045,2909.05,0.0,2909.05,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,False
500512,10198,2026-04-26,paid,mobile_app,CHF,B2B,4903.5815,4903.58,0.0,4903.58,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500513,10047,2026-02-22,paid,mobile_app,CHF,B2C,1810.628,1810.63,0.0,1810.63,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500514,10078,2026-01-24,paid,mobile_app,CHF,B2C,1509.2645,1509.26,0.0,1509.26,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500515,10124,2026-03-20,paid,store,CHF,B2C,2561.68,2561.68,0.0,2561.68,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500517,10103,2026-01-30,refunded,online,CHF,B2C,464.56449999999995,464.56,0.0,464.56,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
500518,10137,2026-03-04,paid,mobile_app,CHF,B2C,19.413999999999998,19.41,0.0,19.41,0.0,2.0,0.0,success,True,True,True,False,False,False,True,False,True
500519,10090,2026-01-04,paid,store,CHF,B2C,3501.201,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500520,10144,2026-03-18,paid,store,CHF,B2C,1296.15,1276.15,0.0,1276.15,20.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500521,10069,2026-02-28,paid,store,CHF,B2C,1636.92,1636.92,0.0,1636.92,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500522,10249,2026-03-28,paid,online,CHF,VIP,1370.48,1370.48,0.0,1370.48,0.0,1.0,0.0,success,True,True,True,False,False,True,False,False,True
500523,10244,2026-01-08,paid,store,CHF,B2C,3686.7000000000003,3686.7,0.0,3686.7,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500524,10061,2026-03-23,paid,store,CHF,B2C,3458.409,3458.41,0.0,3458.41,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,True
500525,10138,2026-01-12,pending,store,CHF,B2B,1287.357,1287.36,321.84,965.52,0.0,2.0,0.0,refunded,True,True,True,False,True,False,True,False,False
500526,10050,2026-04-29,paid,store,CHF,B2C,2075.5605,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500527,10003,2026-01-31,refunded,mobile_app,CHF,B2B,3411.0559999999996,3411.06,0.0,3411.06,0.0,2.0,0.0,success,True,True,True,False,False,True,False,True,False
500528,10205,2026-03-19,pending,store,CHF,B2C,1043.388,1043.39,0.0,1043.39,0.0,1.0,0.0,success,True,True,True,False,False,True,False,True,False
500529,10107,2026-02-03,paid,online,CHF,B2C,2079.4045,2079.4,0.0,2079.4,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500530,10113,2026-03-23,pending,online,CHF,VIP,5512.875,0.0,0.0,0.0,0.0,1.0,0.0,failed,True,True,False,False,False,False,False,False,False
500531,10094,2026-04-30,paid,mobile_app,CHF,B2C,1961.469,1961.47,0.0,1961.47,0.0,2.0,2.0,success,True,True,True,False,False,True,False,True,True
500532,10118,2026-04-08,paid,store,CHF,B2C,2342.034,2342.03,0.0,2342.03,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,True
500533,10237,2026-03-16,cancelled,mobile_app,CHF,B2C,4979.753500000001,4979.75,0.0,4979.75,0.0,1.0,0.0,success,True,True,True,False,False,False,True,False,False
