payment_id,order_id,payment_datetime,payment_type,payment_status,payment_amount,card_id,points_used
900874,500681,2026-02-23 01:00:00,card,failed,0.0,,0
900875,500681,2026-02-23 02:00:00,card,success,2705.5,,0
900876,500682,2026-01-10 01:00:00,card,success,673.02,,0
900877,500682,2026-01-11 00:00:00,refund,refunded,-336.51,,0
900878,500683,2026-02-22 01:00:00,card,success,6411.45,,0
900879,500684,2026-02-13 01:00:00,card,failed,0.0,,0
900880,500685,2026-02-16 01:00:00,cash,success,901.27,,0
900881,500686,2026-02-22 01:00:00,card,success,421.48,,0
900882,500686,2026-02-23 00:00:00,refund,refunded,-210.74,,0
900883,500687,2026-03-15 01:00:00,card,success,3943.96,,0
900884,500688,2026-02-15 01:00:00,card,success,620.67,,0
900885,500688,2026-02-16 00:00:00,refund,refunded,-155.17,,0
900886,500690,2026-02-06 01:00:00,card,failed,0.0,,0
900887,500691,2026-04-12 01:00:00,card,success,1887.64,,0
900888,500693,2026-01-02 01:00:00,card,failed,0.0,,0
900889,500693,2026-01-02 02:00:00,card,success,2537.34,,0
900890,500694,2026-03-27 01:00:00,installment,success,1194.19,,0
900891,500694,2026-04-03 00:00:00,installment,pending,0.0,,0
900892,500696,2026-04-10 01:00:00,card,success,2798.06,,0
900893,500697,2026-01-14 01:00:00,installment,success,660.09,,0
900894,500697,2026-01-21 00:00:00,installment,success,966.88,,0
900895,500698,2026-01-10 01:00:00,card,success,3511.86,,0
900896,500699,2026-02-04 01:00:00,cash,SUCCESS,3412.64,,0
900897,500700,2026-01-25 01:00:00,card,success,963.92,,0
900898,500701,2026-01-03 01:00:00,card,success,1314.44,,0
900899,500702,2026-04-21 01:00:00,card,failed,0.0,,0
900900,500702,2026-04-21 02:00:00,card,success,4485.53,,0
900901,500704,2026-01-17 01:00:00,cash,success,245.74,,0
900902,500705,2026-01-12 01:00:00,cash,success,3788.58,,0
900903,500706,2026-02-23 01:00:00,cash,success,510.26,,0
900904,500707,2026-04-26 01:00:00,card,failed,0.0,,0
900905,500708,2026-01-24 01:00:00,card,success,5124.57,,0
900906,500710,2026-02-12 01:00:00,loyalty_card,success,243.62,C70110,20
900907,500711,2026-01-25 01:00:00,installment,success,427.03,,0
900908,500711,2026-02-01 00:00:00,installment,success,720.53,,0
900909,500712,2026-04-10 01:00:00,points,success,0.0,C70124,50
900910,500713,2026-03-01 01:00:00,loyalty_card,success,876.32,,0
900911,500714,2026-03-31 01:00:00,card,success,7551.77,,0
900912,500715,2026-04-12 01:00:00,cash,success,1451.5,,0
900913,500718,2026-04-29 01:00:00,loyalty_card,success,2533.13,,0
900914,500719,2026-01-28 01:00:00,card,failed,0.0,,0
900915,500720,2026-01-16 01:00:00,card,failed,0.0,,0
900916,500720,2026-01-16 02:00:00,card,success,2235.86,,0
900917,500722,2026-03-22 01:00:00,card,success,909.46,,0
900918,500722,2026-03-23 00:00:00,refund,refunded,-909.46,,0
900919,500723,2026-04-14 01:00:00,cash,success,4281.6,,0
900920,500724,2026-04-02 01:00:00,card,success,1828.28,,0
900921,500725,2026-02-27 01:00:00,cash,success,1396.85,,0
900922,500726,2026-03-17 01:00:00,card,success,590.38,,0
900923,500727,2026-01-27 01:00:00,loyalty_card,success,1644.02,C70042,0
900924,500728,2026-04-28 01:00:00,card,success,3784.61,,0
900925,500729,2026-02-22 01:00:00,card,success,4721.79,,0
900926,500729,2026-02-23 00:00:00,refund,refunded,-472.18,,0
900927,500730,2026-02-11 01:00:00,card,success,6722.47,,0
900928,500731,2026-02-28 01:00:00,card,success,6195.04,,0
900929,500732,2026-02-16 01:00:00,card,success,1575.12,,0
900930,500732,2026-02-17 00:00:00,refund,refunded,-157.51,,0
900931,500733,2026-04-04 01:00:00,card,failed,0.0,,0
900932,500733,2026-04-04 02:00:00,card,success,1884.39,,0
900933,500734,2026-04-15 01:00:00,card,failed,0.0,,0
900934,500734,2026-04-15 02:00:00,card,success,5204.33,,0
900935,500735,2026-02-03 01:00:00,card,success,4673.83,,0
900936,500735,2026-02-04 00:00:00,refund,refunded,-2336.92,,0
900937,500736,2026-02-06 01:00:00,card,success,2533.34,,0
900938,500737,2026-01-06 01:00:00,loyalty_card,success,1584.11,C70073,0
900939,500739,2026-04-06 01:00:00,card,success,3138.81,,0
900940,500739,2026-04-07 00:00:00,refund,refunded,-784.7,,0
900941,500740,2026-04-06 01:00:00,card,success,126.94,,0
900942,500741,2026-04-27 01:00:00,card,failed,0.0,,0
900943,500741,2026-04-27 02:00:00,card,success,2206.8,,0
900944,500742,2026-01-25 01:00:00,installment,success,206.43,,0
900945,500742,2026-02-01 00:00:00,installment,success,364.35,,0
900946,500743,2026-02-02 01:00:00,card,success,1204.31,,0
900947,500744,2026-02-24 01:00:00,card,success,6682.76,,0
900948,500745,2026-02-27 01:00:00,cash,success,2199.89,,0
900949,500746,2026-01-07 01:00:00,card,success,113.5,,0
900950,500747,2026-04-26 01:00:00,installment,success,1238.7,,0
900951,500747,2026-05-03 00:00:00,installment,success,2282.77,,0
900952,500748,2026-02-26 01:00:00,card,failed,0.0,,0
900953,500748,2026-02-26 02:00:00,card,success,366.28,,0
900954,500749,2026-01-12 01:00:00,card,success,1813.71,,0
900955,500750,2026-01-16 01:00:00,installment,success,76.38,,0
900956,500750,2026-01-23 00:00:00,installment,success,119.25,,0
900957,500751,2026-03-21 01:00:00,cash,success,168.27,,0
900958,500752,2026-02-12 01:00:00,card,success,3110.63,,0
900959,500752,2026-02-13 00:00:00,refund,refunded,-1555.32,,0
900960,500753,2026-04-27 01:00:00,card,success,1158.23,,0
900961,500754,2026-04-10 01:00:00,installment,success,1516.25,,0
900962,500754,2026-04-17 00:00:00,installment,success,1634.96,,0
900963,500755,2026-03-18 01:00:00,cash,success,983.32,,0
900964,500756,2026-01-07 01:00:00,card,success,1895.48,,0
900965,500757,2026-04-10 01:00:00,card,failed,0.0,,0
900966,500757,2026-04-10 02:00:00,card,success,4039.34,,0
900967,500758,2026-04-21 01:00:00,card,success,3924.58,,0
900968,500758,2026-04-22 00:00:00,refund,refunded,-392.46,,0
900969,500759,2026-02-20 01:00:00,cash,success,1884.93,,0
900970,500760,2026-03-14 01:00:00,cash,success,1955.66,,0
900971,500761,2026-02-01 01:00:00,card,failed,0.0,,0
900972,500761,2026-02-01 02:00:00,card,success,3044.28,,0
900973,500762,2026-03-16 01:00:00,installment,success,3020.49,,0
900974,500762,2026-03-23 00:00:00,installment,success,1649.56,,0
900975,500764,2026-04-07 01:00:00,cash,success,1099.48,,0
900976,500765,2026-03-28 01:00:00,installment,success,2345.35,,0
900977,500765,2026-04-04 00:00:00,installment,success,2979.73,,0
900978,500766,2026-03-30 01:00:00,card,success,175.93,,0
900979,500766,2026-03-31 00:00:00,refund,refunded,-87.96,,0
900980,500767,2026-04-30 01:00:00,card,success,2695.5,,0
900981,500768,2026-03-13 01:00:00,card,success,2241.64,,0
900982,500769,2026-02-14 01:00:00,card,success,1221.19,,0
900983,500770,2026-03-27 01:00:00,card,success,1503.45,,0
900984,500771,2026-02-28 01:00:00,card,success,485.32,,0
900985,500772,2026-01-04 01:00:00,points,success,0.0,C70008,50
900986,500773,2026-01-01 01:00:00,card,success,447.02,,0
900987,500774,2026-03-08 01:00:00,cash,success,790.65,,0
900988,500775,2026-01-29 01:00:00,installment,success,3136.42,,0
900989,500775,2026-02-05 00:00:00,installment,success,2170.16,,0
900990,500776,2026-04-15 01:00:00,installment,success,2054.71,,0
900991,500776,2026-04-22 00:00:00,installment,success,1984.96,,0
900992,500777,2026-01-29 01:00:00,card,success,316.36,,0
900993,500778,2026-04-08 01:00:00,card,success,2244.15,,0
900994,500779,2026-04-08 01:00:00,card,success,5137.53,,0
900995,500780,2026-01-28 01:00:00,cash,success,1460.44,,0
900996,500781,2026-03-18 01:00:00,card,success,1369.28,,0
900997,500781,2026-03-19 00:00:00,refund,refunded,-136.93,,0
900998,500782,2026-03-20 01:00:00,points,success,0.0,C70034,10
900999,500783,2026-03-28 01:00:00,cash,success,176.19,,0
901000,500784,2026-02-13 01:00:00,card,success,449.88,,0
901001,500784,2026-02-14 00:00:00,refund,refunded,-449.88,,0
901002,500785,2026-03-31 01:00:00,installment,success,659.72,,0
901003,500785,2026-04-07 00:00:00,installment,success,452.09,,0
901004,500786,2026-01-04 01:00:00,card,success,895.7,,0
901005,500787,2026-03-31 01:00:00,card,failed,0.0,,0
901006,500787,2026-03-31 02:00:00,card,success,2572.52,,0
901007,500788,2026-04-14 01:00:00,card,success,2599.46,,0
901008,500788,2026-04-15 00:00:00,refund,refunded,-649.86,,0
901009,500789,2026-01-09 01:00:00,card,success,4437.27,,0
901010,500790,2026-04-29 01:00:00,card,success,730.98,,0
901011,500791,2026-01-05 01:00:00,card,success,2970.33,,0
901012,500793,2026-04-06 01:00:00,loyalty_card,success,558.38,C70132,0
901013,500794,2026-03-25 01:00:00,loyalty_card,success,8401.31,,0
901014,500795,2026-02-19 01:00:00,card,success,2013.92,,0
901015,500795,2026-02-20 00:00:00,refund,refunded,-201.39,,0
901016,500796,2026-03-16 01:00:00,loyalty_card,success,2000.59,C70005,0
901017,500797,2026-01-15 01:00:00,card,success,155.14,,0
901018,500798,2026-02-01 01:00:00,loyalty_card,success,1256.37,,0
901019,500800,2026-01-22 01:00:00,cash,success,1723.83,,0
901020,500801,2026-04-15 01:00:00,card,success,4380.06,,0
901021,500802,2026-01-17 01:00:00,card,success,1865.52,,0
901022,500802,2026-01-18 00:00:00,refund,refunded,-1865.52,,0
901023,500803,2026-02-28 01:00:00,card,success,504.29,,0
901024,500805,2026-04-18 01:00:00,cash,success,2763.52,,0
901025,500806,2026-03-12 01:00:00,card,failed,0.0,,0
901026,500806,2026-03-12 02:00:00,card,success,706.49,,0
901027,500807,2026-04-16 01:00:00,card,failed,0.0,,0
901028,500807,2026-04-16 02:00:00,card,success,5171.7,,0
901029,500808,2026-02-26 01:00:00,loyalty_card,success,968.09,,0
901030,500809,2026-01-26 01:00:00,points,success,0.0,C70165,100
901031,500810,2026-01-25 01:00:00,loyalty_card,success,192.35,C70006,5
901032,500811,2026-01-10 01:00:00,card,failed,0.0,,0
901033,500811,2026-01-10 02:00:00,card,success,300.86,,0
901034,500812,2026-02-14 01:00:00,installment,success,2388.99,,0
901035,500812,2026-02-21 00:00:00,installment,success,1396.87,,0
901036,500813,2026-03-24 01:00:00,card,success,2836.4,,0
901037,500814,2026-01-11 01:00:00,loyalty_card,success,1598.78,C70115,10
901038,500816,2026-02-22 01:00:00,card,failed,0.0,,0
901039,500816,2026-02-22 02:00:00,card,success,405.8,,0
901040,500817,2026-03-13 01:00:00,card,failed,0.0,,0
901041,500817,2026-03-13 02:00:00,card,success,1791.3,,0
901042,500818,2026-04-14 01:00:00,card,failed,0.0,,0
901043,500818,2026-04-14 02:00:00,card,success,212.84,,0
901044,500819,2026-03-09 01:00:00,loyalty_card,success,4696.12,C70132,20
901045,500820,2026-04-21 01:00:00,loyalty_card,success,1899.49,,0
901046,500821,2026-04-05 01:00:00,card,failed,0.0,,0
901047,500821,2026-04-05 02:00:00,card,success,4414.87,,0
901048,500822,2026-01-28 01:00:00,cash,success,1864.92,,0
901049,500823,2026-03-16 01:00:00,card,success,1280.15,,0
901050,500824,2026-04-17 01:00:00,card,success,1891.51,,0
901051,500825,2026-03-06 01:00:00,card,success,5510.1,,0
901052,500825,2026-03-07 00:00:00,refund,refunded,-1377.52,,0
901053,500826,2026-02-18 01:00:00,loyalty_card,success,3416.04,,0
901054,500827,2026-02-16 01:00:00,card,failed,0.0,,0
901055,500827,2026-02-16 02:00:00,card,success,2118.24,,0
901056,500828,2026-02-21 01:00:00,card,failed,0.0,,0
901057,500828,2026-02-21 02:00:00,card,success,2271.78,,0
901058,500829,2026-04-12 01:00:00,loyalty_card,success,2521.89,C70011,0
901059,500830,2026-03-29 01:00:00,loyalty_card,success,3981.04,C70083,0
901060,500831,2026-02-23 01:00:00,loyalty_card,success,1019.65,C70039,0
901061,500832,2026-03-01 01:00:00,loyalty_card,success,2548.37,,0
901062,500834,2026-02-16 01:00:00,card,success,1774.08,,0
901063,500835,2026-01-31 01:00:00,card,success,2901.06,,0
901064,500836,2026-04-15 01:00:00,cash,success,635.38,,0
901065,500837,2026-02-15 01:00:00,card,success,1957.6,,0
901066,500838,2026-04-24 01:00:00,cash,success,3885.1,,0
901067,500839,2026-01-26 01:00:00,card,success,1245.59,,0
901068,500840,2026-04-23 01:00:00,installment,success,302.43,,0
901069,500840,2026-04-30 00:00:00,installment,pending,0.0,,0
901070,500841,2026-04-24 01:00:00,card,success,2489.1,,0
901071,500842,2026-01-05 01:00:00,cash,success,3204.28,,0
901072,500843,2026-03-25 01:00:00,cash,success,2898.46,,0
901073,500844,2026-02-21 01:00:00,installment,success,675.84,,0
901074,500844,2026-02-28 00:00:00,installment,success,1115.91,,0
901075,500845,2026-04-15 01:00:00,card,failed,0.0,,0
901076,500845,2026-04-15 02:00:00,card,success,2152.46,,0
901077,500846,2026-03-16 01:00:00,card,failed,0.0,,0
901078,500846,2026-03-16 02:00:00,card,success,2545.22,,0
901079,500849,2026-02-02 01:00:00,card,failed,0.0,,0
901080,500849,2026-02-02 02:00:00,card,success,4951.9,,0
901081,500850,2026-02-19 01:00:00,card,failed,0.0,,0
901082,500850,2026-02-19 02:00:00,card,success,623.98,,0
901083,500851,2026-02-07 01:00:00,cash,success,3059.26,,0
901084,500853,2026-04-08 01:00:00,card,success,266.19,,0
901085,500853,2026-04-09 00:00:00,refund,refunded,-26.62,,0
901086,500855,2026-04-06 01:00:00,card,success,2426.12,,0
901087,500855,2026-04-07 00:00:00,refund,refunded,-2426.12,,0
901088,500856,2026-03-02 01:00:00,installment,success,1178.66,,0
901089,500856,2026-03-09 00:00:00,installment,pending,0.0,,0
901090,500857,2026-01-21 01:00:00,card,success,4261.02,,0
901091,500858,2026-02-15 01:00:00,card,success,2201.38,,0
901092,500858,2026-02-16 00:00:00,refund,refunded,-2201.38,,0
901093,500859,2026-03-10 01:00:00,cash,success,3708.64,,0
901094,500860,2026-01-06 01:00:00,installment,success,1760.22,,0
901095,500860,2026-01-13 00:00:00,installment,pending,0.0,,0
901096,500861,2026-02-07 01:00:00,cash,success,2046.76,,0
901097,500862,2026-03-03 01:00:00,card,success,1491.47,,0
901098,500863,2026-03-27 01:00:00,card,success,406.07,,0
901099,500863,2026-03-28 00:00:00,refund,refunded,-40.61,,0
901100,500864,2026-03-03 01:00:00,cash,success,2612.4,,0
901101,500865,2026-03-23 01:00:00,cash,success,1283.25,,0
901102,500867,2026-03-15 01:00:00,card,success,1168.75,,0
901103,500868,2026-02-15 01:00:00,card,failed,0.0,,0
901104,500868,2026-02-15 02:00:00,card,success,2117.63,,0
901105,500870,2026-04-05 01:00:00,cash,success,1428.88,,0
901106,500871,2026-04-04 01:00:00,installment,success,1667.01,,0
901107,500871,2026-04-11 00:00:00,installment,success,1610.3,,0
901108,500872,2026-01-03 01:00:00,loyalty_card,success,4772.02,,0
901109,500873,2026-04-04 01:00:00,card,success,1271.65,,0
901110,500874,2026-01-06 01:00:00,installment,success,837.68,,0
901111,500874,2026-01-13 00:00:00,installment,pending,0.0,,0
901112,500875,2026-04-03 01:00:00,card,success,2218.6,,0
901113,500875,2026-04-04 00:00:00,refund,refunded,-2218.6,,0
901114,500876,2026-01-08 01:00:00,card,success,749.79,,0
901115,500877,2026-02-13 01:00:00,cash,success,3566.03,,0
901116,500878,2026-04-19 01:00:00,card,failed,0.0,,0
901117,500879,2026-04-17 01:00:00,card,failed,0.0,,0
901118,500879,2026-04-17 02:00:00,card,success,2357.54,,0
901119,500880,2026-04-18 01:00:00,card,success,5690.69,,0
901120,500883,2026-04-22 01:00:00,installment,success,40.99,,0
901121,500883,2026-04-29 00:00:00,installment,success,56.05,,0
901122,500884,2026-03-16 01:00:00,cash,success,127.99,,0
901123,500885,2026-03-18 01:00:00,cash,success,2132.86,,0
901124,500886,2026-02-19 01:00:00,cash,success,6443.79,,0
901125,500887,2026-01-11 01:00:00,installment,success,13.25,,0
901126,500887,2026-01-18 00:00:00,installment,success,8.0,,0
901127,500888,2026-04-05 01:00:00,card,success,3684.38,,0
901128,500889,2026-01-28 01:00:00,card,success,2320.14,,0
901129,500890,2026-04-18 01:00:00,card,failed,0.0,,0
901130,500890,2026-04-18 02:00:00,card,success,403.8,,0
901131,500891,2026-03-11 01:00:00,cash,success,1248.48,,0
901132,500892,2026-02-10 01:00:00,card,failed,0.0,,0
901133,500892,2026-02-10 02:00:00,card,success,7133.14,,0
901134,500893,2026-01-16 01:00:00,card,failed,0.0,,0
901135,500893,2026-01-16 02:00:00,card,success,4307.32,,0
901136,500894,2026-03-09 01:00:00,loyalty_card,success,1087.56,,0
901137,500895,2026-04-09 01:00:00,card,success,95.34,,0
901138,500896,2026-02-17 01:00:00,card,success,5951.03,,0
901139,500896,2026-02-18 00:00:00,refund,refunded,-2975.52,,0
901140,500897,2026-02-25 01:00:00,cash,success,5814.2,,0
901141,500898,2026-03-05 01:00:00,card,failed,0.0,,0
901142,500898,2026-03-05 02:00:00,card,success,4036.74,,0
901143,500899,2026-02-28 01:00:00,installment,success,2734.35,,0
901144,500899,2026-03-07 00:00:00,installment,success,2106.5,,0
901145,500900,2026-03-31 01:00:00,card,failed,0.0,,0
901146,500900,2026-03-31 02:00:00,card,success,756.9,,0
901147,500902,2026-03-17 01:00:00,card,success,1241.7,,0
901148,500903,2026-01-11 01:00:00,card,failed,0.0,,0
901149,500903,2026-01-11 02:00:00,card,success,3400.66,,0
901150,500904,2026-04-11 01:00:00,card,success,416.88,,0
901151,500905,2026-03-30 01:00:00,card,failed,0.0,,0
901152,500905,2026-03-30 02:00:00,card,success,1553.2,,0
901153,500906,2026-01-18 01:00:00,card,success,2771.76,,0
901154,500906,2026-01-19 00:00:00,refund,refunded,-277.18,,0
901155,500907,2026-01-19 01:00:00,cash,success,474.95,,0
901156,500908,2026-03-28 01:00:00,card,failed,0.0,,0
901157,500909,2026-02-24 01:00:00,card,success,2238.8,,0
901158,500909,2026-02-25 00:00:00,refund,refunded,-1119.4,,0
901159,500910,2026-04-12 01:00:00,loyalty_card,success,2240.95,C70043,20
901160,500911,2026-04-28 01:00:00,card,failed,0.0,,0
901161,500912,2026-03-23 01:00:00,card,success,4061.38,,0
901162,500913,2026-01-26 01:00:00,loyalty_card,success,1720.21,,0
901163,500915,2026-01-04 01:00:00,card,failed,0.0,,0
901164,500915,2026-01-04 02:00:00,card,success,5392.87,,0
901165,500916,2026-04-18 01:00:00,card,failed,0.0,,0
901166,500916,2026-04-18 02:00:00,card,success,1609.06,,0
901167,500917,2026-04-25 01:00:00,card,success,5614.54,,0
901168,500917,2026-04-26 00:00:00,refund,refunded,-561.45,,0
901169,500918,2026-01-29 01:00:00,installment,success,890.72,,0
901170,500918,2026-02-05 00:00:00,installment,pending,0.0,,0
901171,500919,2026-02-28 01:00:00,points,success,0.0,C70080,100
901172,500920,2026-04-08 01:00:00,card,success,3763.86,,0
901173,500921,2026-01-17 01:00:00,installment,success,338.6,,0
901174,500921,2026-01-24 00:00:00,installment,success,423.26,,0
901175,500922,2026-04-17 01:00:00,card,success,1273.45,,0
901176,500922,2026-04-18 00:00:00,refund,refunded,-1273.45,,0
901177,500923,2026-02-12 01:00:00,cash,success,2530.6,,0
901178,500924,2026-04-27 01:00:00,installment,success,323.01,,0
901179,500924,2026-05-04 00:00:00,installment,success,239.37,,0
901180,500925,2026-03-21 01:00:00,card,success,3823.87,,0
901181,500926,2026-03-07 01:00:00,cash,success,738.56,,0
901182,500927,2026-02-03 01:00:00,card,failed,0.0,,0
901183,500927,2026-02-03 02:00:00,card,success,4725.28,,0
901184,500928,2026-04-29 01:00:00,card,success,6505.73,,0
901185,500929,2026-01-08 01:00:00,card,success,2877.84,,0
901186,500930,2026-01-13 01:00:00,card,success,4689.28,,0
901187,500931,2026-04-16 01:00:00,loyalty_card,success,2804.96,,0
901188,500932,2026-01-08 01:00:00,cash,success,3392.38,,0
901189,500933,2026-04-04 01:00:00,loyalty_card,success,4553.66,C70001,0
901190,500934,2026-04-06 01:00:00,card,failed,0.0,,0
901191,500934,2026-04-06 02:00:00,card,success,461.51,,0
901192,500935,2026-04-10 01:00:00,card,success,4814.12,,0
901193,500936,2026-04-21 01:00:00,card,success,4453.71,,0
901194,500937,2026-04-04 01:00:00,installment,success,1999.9,,0
901195,500937,2026-04-11 00:00:00,installment,success,3035.56,,0
901196,500938,2026-03-06 01:00:00,card,success,2776.18,,0
901197,500939,2026-02-12 01:00:00,loyalty_card,success,2265.64,,0
901198,500940,2026-02-08 01:00:00,installment,success,2058.42,,0
901199,500940,2026-02-15 00:00:00,installment,pending,0.0,,0
901200,500942,2026-02-28 01:00:00,cash,success,1237.18,,0
901201,500943,2026-03-25 01:00:00,card,success,3590.61,,0
901202,500943,2026-03-26 00:00:00,refund,refunded,-3590.61,,0
901203,500944,2026-03-29 01:00:00,card,success,981.36,,0
901204,500945,2026-04-24 01:00:00,card,failed,0.0,,0
901205,500945,2026-04-24 02:00:00,card,success,3500.89,,0
901206,500946,2026-03-27 01:00:00,card,failed,0.0,,0
901207,500946,2026-03-27 02:00:00,card,success,4398.58,,0
901208,500947,2026-04-03 01:00:00,card,failed,0.0,,0
901209,500947,2026-04-03 02:00:00,card,success,692.81,,0
901210,500948,2026-03-27 01:00:00,card,success,1011.39,,0
901211,500948,2026-03-28 00:00:00,refund,refunded,-505.7,,0
901212,500949,2026-02-13 01:00:00,card,failed,0.0,,0
901213,500949,2026-02-13 02:00:00,card,success,649.35,,0
901214,500951,2026-02-06 01:00:00,card,success,1224.93,,0
901215,500952,2026-03-15 01:00:00,installment,success,430.73,,0
901216,500952,2026-03-22 00:00:00,installment,pending,0.0,,0
901217,500953,2026-02-05 01:00:00,card,success,715.78,,0
901218,500954,2026-04-11 01:00:00,card,success,1463.55,,0
901219,500955,2026-04-02 01:00:00,installment,success,4118.34,,0
901220,500955,2026-04-09 00:00:00,installment,success,3427.83,,0
901221,500956,2026-01-28 01:00:00,card,success,767.27,,0
901222,500957,2026-02-11 01:00:00,cash,success,1743.42,,0
901223,500958,2026-02-12 01:00:00,card,failed,0.0,,0
901224,500958,2026-02-12 02:00:00,card,success,2300.94,,0
901225,500959,2026-03-26 01:00:00,card,success,903.0,,0
901226,500960,2026-03-29 01:00:00,loyalty_card,success,1333.43,,0
901227,500961,2026-02-11 01:00:00,installment,success,674.84,,0
901228,500961,2026-02-18 00:00:00,installment,success,363.72,,0
901229,500962,2026-04-14 01:00:00,loyalty_card,success,1764.61,,0
901230,500963,2026-03-07 01:00:00,card,failed,0.0,,0
901231,500963,2026-03-07 02:00:00,card,success,3712.86,,0
901232,500964,2026-02-24 01:00:00,card,success,628.11,,0
901233,500965,2026-03-13 01:00:00,points,SUCCESS,0.0,C70149,20
901234,500966,2026-02-17 01:00:00,card,success,464.63,,0
901235,500967,2026-04-01 01:00:00,installment,success,1525.9,,0
901236,500967,2026-04-08 00:00:00,installment,success,1989.28,,0
901237,500968,2026-01-22 01:00:00,card,success,926.12,,0
901238,500969,2026-04-11 01:00:00,loyalty_card,success,4321.37,,0
901239,500970,2026-01-27 01:00:00,cash,success,4079.33,,0
901240,500971,2026-04-03 01:00:00,card,success,2385.37,,0
901241,500972,2026-03-08 01:00:00,cash,success,3176.09,,0
901242,500974,2026-01-13 01:00:00,card,success,6404.67,,0
901243,500975,2026-02-14 01:00:00,installment,success,4267.01,,0
901244,500975,2026-02-21 00:00:00,installment,success,4126.14,,0
901245,500976,2026-01-10 01:00:00,loyalty_card,success,270.61,,0
901246,500977,2026-04-10 01:00:00,card,success,3813.79,,0
901247,500978,2026-01-09 01:00:00,card,success,2274.63,,0
901248,500979,2026-02-23 01:00:00,card,failed,0.0,,0
901249,500979,2026-02-23 02:00:00,card,success,1100.87,,0
901250,500980,2026-04-30 01:00:00,cash,success,4064.56,,0
901251,500981,2026-04-29 01:00:00,card,failed,0.0,,0
901252,500981,2026-04-29 02:00:00,card,success,670.51,,0
901253,500982,2026-01-27 01:00:00,card,success,6524.0,,0
901254,500983,2026-02-03 01:00:00,cash,success,105.94,,0
901255,500984,2026-04-25 01:00:00,loyalty_card,success,415.48,C70055,0
901256,500985,2026-01-01 01:00:00,card,success,752.1,,0
901257,500986,2026-02-01 01:00:00,card,success,399.99,,0
901258,500986,2026-02-02 00:00:00,refund,refunded,-40.0,,0
901259,500987,2026-03-30 01:00:00,cash,success,398.88,,0
901260,500988,2026-04-03 01:00:00,loyalty_card,success,1866.8,,0
901261,500990,2026-04-23 01:00:00,card,success,2154.1,,0
901262,500991,2026-03-08 01:00:00,installment,success,1261.64,,0
901263,500991,2026-03-15 00:00:00,installment,pending,0.0,,0
901264,500992,2026-03-25 01:00:00,card,success,2935.37,,0
901265,500993,2026-01-20 01:00:00,card,failed,0.0,,0
901266,500993,2026-01-20 02:00:00,card,success,1280.65,,0
901267,500994,2026-04-27 01:00:00,installment,success,31.81,,0
901268,500994,2026-05-04 00:00:00,installment,pending,0.0,,0
901269,500995,2026-04-04 01:00:00,card,failed,0.0,,0
901270,500995,2026-04-04 02:00:00,card,success,409.11,,0
901271,500996,2026-02-04 01:00:00,installment,success,552.99,,0
901272,500996,2026-02-11 00:00:00,installment,success,760.58,,0
901273,500997,2026-04-09 01:00:00,card,success,5399.96,,0
901274,500998,2026-04-23 01:00:00,card,success,2556.2,,0
901275,500999,2026-04-13 01:00:00,card,success,1646.79,,0
901276,501000,2026-04-01 01:00:00,installment,success,309.2,,0
901277,501000,2026-04-08 00:00:00,installment,pending,0.0,,0
901278,501001,2026-03-31 01:00:00,cash,success,4784.21,,0
901279,501002,2026-03-19 01:00:00,card,success,1521.45,,0
901280,501003,2026-01-17 01:00:00,card,failed,0.0,,0
901281,501003,2026-01-17 02:00:00,card,success,3659.12,,0
901282,501004,2026-01-18 01:00:00,card,failed,0.0,,0
901283,501004,2026-01-18 02:00:00,card,success,3297.26,,0
901284,501005,2026-02-14 01:00:00,card,failed,0.0,,0
901285,501005,2026-02-14 02:00:00,card,success,6274.0,,0
901286,501006,2026-04-26 01:00:00,card,success,1524.52,,0
901287,501006,2026-04-27 00:00:00,refund,refunded,-762.26,,0
901288,501007,2026-04-03 01:00:00,loyalty_card,success,4533.35,,0
901289,501008,2026-03-25 01:00:00,card,SUCCESS,4790.84,,0
901290,501008,2026-03-26 00:00:00,refund,refunded,-479.08,,0
901291,501009,2026-02-22 01:00:00,card,success,2928.01,,0
901292,501010,2026-04-01 01:00:00,loyalty_card,success,3314.96,,0
901293,501012,2026-03-09 01:00:00,card,success,954.49,,0
901294,501014,2026-04-24 01:00:00,loyalty_card,success,3331.61,,0
901295,501015,2026-01-01 01:00:00,cash,success,3839.78,,0
901296,501016,2026-02-27 01:00:00,card,success,2652.64,,0
901297,501017,2026-01-26 01:00:00,cash,success,9235.37,,0
901298,501018,2026-04-19 01:00:00,card,failed,0.0,,0
901299,501018,2026-04-19 02:00:00,card,success,2204.78,,0
901300,501019,2026-01-20 01:00:00,cash,success,1587.48,,0
901301,501020,2026-04-26 01:00:00,card,failed,0.0,,0
901302,501021,2026-03-28 01:00:00,installment,success,3505.34,,0
901303,501021,2026-04-04 00:00:00,installment,success,2771.83,,0
901304,501022,2026-01-10 01:00:00,loyalty_card,success,3530.46,C70110,5
901305,501024,2026-03-16 01:00:00,card,failed,0.0,,0
901306,501025,2026-02-10 01:00:00,loyalty_card,success,340.84,C70007,0
901307,501026,2026-04-15 01:00:00,card,success,510.98,,0
901308,501027,2026-01-05 01:00:00,loyalty_card,success,3135.74,C70105,10
901309,501028,2026-03-06 01:00:00,loyalty_card,success,2746.86,C70076,10
901310,501029,2026-01-17 01:00:00,cash,success,524.59,,0
